id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
213,0,bobby_joe_holman_play_harmonica_pack,,18.5,fogware_publishing_middle_school_life_science_classification_ecology,,6.84
214,0,printshop_20_pro_publisher,,34.9,findexcom_inc_quickverse_bible_study_2007_bible_suite,,24.89
215,0,microsoft_windows_xp_pro_oem_sp2_no_open_box_returns,,149.99,garfield_2nd_grade_reading_and_phonics,,5.5
216,0,power_production_storyboard_quick_5_software_for_mac_and_windows_animation_software,,299.0,mastercook_deluxe_low_carb_edition,,17.9
217,0,laser_checks_for_peachtree_r_accounting_for_windows_802005,,106.29,bruce_molsky_homespun_video_southern_oldtime_fiddle_tour_dvd,,22.13
218,1,iriscard_pro_business_card_scanner,iris,199.99,iriscard_pro,,174.99
219,0,guild_2_pirates_of_the_seas,,23.99,abacus_software_1557555117_flight_deck_iii_for_pc,abacus_software,28.99
220,1,adobe_creative_suite_cs3_production_premium,adobe,1699.0,adobe_production_premium_cs3_software_suite_for_mac_av_production_software,,1698.95
221,0,ultra_wincleaner_2002_utility_suite,,49.99,re_launch_piano_wizard_premier_w49e_keystation,,161.99
222,1,guild_wars_nightfall,ncsoft,49.99,nc_interactive_inc_guild_wars_nightfall,,48.27
223,0,punch_viacad_2d3d,punch_software,99.0,emc_auth_mgr_mnt_base_24x7_10m_peru_750510000u_aut0010000be10,,15.0
224,0,allume_internet_cleanup_30,,24.99,cisco_cns_network_registrar_central_manager_v_61_license_cnr6_1_rcm500k,,71760.0
225,0,exceed_2007_with_1yr_mnt_1u,hummingbird_communications,650.0,big_oil_build_an_oil_empire,,8.95
226,0,pxl_smartscale_for_macwin,,159.95,isi_researchsoft_5331_upgrade_endnote_x1_5u_wkstn_win_plus_10_off_w_ebillme_free_shipping,,397.0
227,1,adobe_audition_20_upgrade,adobe,129.0,adobe_audition_20_software_pro_audio_digital_editing_environment_for_windows_upgrade_version,,122.95
228,0,my_maillist_addressbook,mysoftware_company,19.95,roger_mcguinn_homespun_roger_mcguinn_s_guide_to_home_recording_on_a_computer_basic_setup_and_advice,,14.86
229,0,onone_software_essentials_for_adobe_photoshop_elements_version_2_full,,59.33,orgchart_professional_13,,39.95
230,1,adobe_acrobat_distiller_svr_v6cd_sun_100u_42050106,adobe,9104.19,adobe_42050106_acrobat_distiller_svr_v6cd_sun_100u,adobe,5399.99
231,0,cakewalk_sonar_6_studio_edition_software_music_production_software,,279.95,readiris_pro_11_corporate_edition_for_pc,,349.99
232,0,quickstart_pc_cleaner_xp,,8.95,cluefinders_3rd_grade_adventures_mystery_of_mathra,,10.95
233,0,adobe_22101251dg_glp_acrobat_capture_v3_win_cd_set,,20.13,super_solvers_mission_think_25_user_site_license,learning_company,399.95
234,1,apple_garageband_jam_pack_rhythm_section,apple,99.0,apple_garageband_jam_pack_rhythm_section,,95.99
235,0,22r4254_ibm_vmware_esx_host_kit_license_1_server,,925.94,safekeeper_plus,bling,39.99
236,1,system_care_professional,avanquest,49.95,avanquest_usa_llc_system_care_professional,,43.32
237,0,lego_star_wars_ii_the_original_trilogy_for_mac,feral_interactive,39.99,berlitz_r_spanish_premier,,39.99
238,0,bias_peak_le_5,bias,129.0,restricted_area_win_98_me_2000_xp,,19.99
239,1,podmaxx_07,bling,29.99,podmaxx_07_eb_carlson,,29.99
240,1,corefx_three_level,core_learning,59.95,sos_aggregation_company_corefx_three_levelcore_learning_ltd,,51.09
241,1,quickbooks_credit_card_processing_kit_30,intuit,39.95,qb_credit_card_kit_30,intuit,25.99
242,0,cisco_security_server_agent_for_windows_and_solaris_license_100_agents_win_solaris_csab100srvrk9,ciscosystemsenterprise,,pinnacle_mobile_media_organizer,pinnacle,49.99
243,0,scrapbook_designer_platinum,riverdeeplearningcompany,17.9,elementary_school_space_the_universe_pcmac_fogware,,9.99
244,0,oxford_spanish_dictionary,tri_synergy,19.99,print_master_platinum_v17,,29.9
245,0,the_movies_mac,feral_interactive,49.95,peachtree_r_compatible_continuous_checksoffice_accounting_120,,121.89
246,1,punch_super_home_suite,punch_software,49.99,punch_software_38100_punch_super_home_suite_complete_product_architectural_1_user_complete_productcomplete_productstandard_english_pc,,45.97
247,0,the_engineering_of_software_a_technical_guide_for_the_individual_by_dick_hamlet,,100.6,quicken_2007_deluxe_win_cd,intuit,57.99
248,0,topics_presents_ancient_civilizations_4_cd_set,topics_entertainment,29.99,software_engineering_with_reusable_components_by_j_sametinger_9783540626954,,92.0
249,1,webobjects_52,apple,699.95,apple_web_objects_52_software_apple_mac_software,,689.95
250,0,01ssc6959_sonicwall_enforced_client_antivirus_and_antispyware_subscription_license_2,,10693.51,nintendo_wii_spongebob_creature_from_the_krusty_krab,,39.99
251,1,adobe_photoshop_cs3_upgrade_mac,adobe,199.0,adobe_photoshop_cs3_for_mac_upgrade,,189.99
252,0,downloadable_dark_messiah_might_and_magic_download_protection,,29.99,deposit_slips,,55.79
253,0,encore_software_14080_q_bert_win_2000_xp_vista,,7.69,accpac_r_business_works_9010_0_compatible_continuous_check,,121.89
254,1,window_washer,navarre_software,29.95,window_washer,,22.99
255,0,dja00892_microsoft_system_center_essentials_2007_license_1_server_win_english,,93.25,ulead_systems_dvd_workshop_2,ulead_systems,494.99
256,1,microsoft_office_windows_training,topics_entertainment,29.99,microsoft_office_and_windows_training_win_98_me_nt_2000_xp,,29.95
257,0,eovia_carrara_4_pro_software_macwin_animation_software,,569.0,halo_mac,macsoft,29.99
258,0,adobe_illustrator_cs3_upgrade_from_freehand_for_mac,,206.99,web_page_designer_gold,,36.9
259,0,individual_software_edmtk1_typing_instructor_for_kids_usa_win_98_me_nt_2000_xp,,17.97,filemaker_mobile_8_for_palm_os_and_pocket_pc,filemaker,69.0
260,0,oxford_world_encyclopedia,tri_synergy,19.99,dk_rainbow_fish_most_beautiful_fish_in_the_ocean,encore,9.99
261,0,emc_auth_mgr_mnt_entext_21m_peru_200005500000_aut0500000ee21,,15.0,super_solvers_mission_think_25_user_site_license,,79.95
262,0,adobe_indesign_cs3_for_mac,,725.99,musicalis_universal_guitar_workshop,globalsoftwarepublishing,12.9
263,0,910584001_rumba_as400_edition_v_72_upgrade_package_1_processor_tier_p60_c,,26759.24,mike_garson_the_burt_bacharach_songbook,,25.77
264,0,ca_olp_bps_midsize_bus_win_r2_base_50_u_lic_2y_entmnt_cabpmsnaen200c5,,5788.0,enemy_territory_quake_wars,aspyr_media,49.99
265,0,apple_ilife_06,,79.99,microsoft_r_works_suite_2006,,99.99
266,0,chronos_stickybrain_30_mac,chronos_lc,34.99,apple_iwork_06_family_pack,,99.99
267,0,clip_art_and_more_250_000_jewel_case,imsi_design,,sony_vegas_movie_studio_dvd_8_platinum_edition,sony_media,129.95
268,0,datawatch_monarch_v7_ntwkstarter_cd_most_8u_fpm32c070a08n,datawatch,,hoyle_classic_collection_2006,encore,19.99
269,0,punch_software_35100_punch_professional_home_design_suite_small_box,punch_software,62.99,encore_software_11960_hoyle_casino_3d_win_98_me_2000_xp,,7.69
270,1,adobe_creative_suite_cs3_web_standard_upgrade_mac,adobe,399.0,adobe_cs3_web_standard_upgrade,,413.99
271,0,emedia_music_corp_emedia_intermediate_guitar_method,,49.21,microsoft_ov_lsa_win_comp_clst_ed_1yracqy3_add_prd_73l00098,,369.0
272,1,bias_peak_le_5,bias,129.0,bias_peak_le_5_software_music_production_software,,99.0
273,0,steinberg_software_halion_symphonic_orchestra_educational_edition,,545.51,netopia_timbuktu_pro_for_mac_single_license,,97.99
274,0,avid_technology_inc_70102024701_software_avid_liquid_chrome_xe,,840.97,millies_math_house,ibm_aapmiscparts,9.9
275,0,punch_home_design_architectura_series_18,punch_software,129.99,storageworks_secure_path_30_d_for_hpux_workgroup_edition_50_licenses,,68402.75
276,0,filemaker_pro_85_5user_pack,,1149.0,family_tree_maker_2008_platinum,encore,99.95
277,1,family_tree_maker_version_16_collectors_edition_sb_cs,encore_software,99.99,encore_software_10861_family_tree_maker_version_16_collectors_edition_sb_cs,,81.97
278,0,39503824_microsoft_exchange_server_2007_enterprise_edition_complete_package_1_server,,6594.2,apple_final_cut_express_hd_35,,299.99
279,0,super_solvers_mission_think_25_user_site_license,learning_company,399.95,punch_software_20100_punch_home_design_complete_product_architectural_1_user_complete_productcomplete_productstandard_english_pc,,36.97
280,0,e8400294_microsoft_internet_security_and_acceleration_server_license_software_assuran,,1821.09,virtual_labs_light,,5.49
281,1,microspot_interiors,microspot_ltd,99.95,microspot_interiors_ints3_6_sb,,95.95
282,0,professor_teaches_excel_word,individual_software,19.99,autodesk_206100900009331_acad_mch_06_cg_frm_acad_lt200406_addseat_sub_re,,2900.26
283,0,freeverse_software_toysight_gold,,21.23,graphic_simulations_corporation_fa_18_operation_iraqi_freedom,graphicssimulationscorporation,37.82
284,0,adobe_dreamweaver_cs3_upgrade_windows,,236.74,peachtree_r_compatible_continuous_checksoffice_accounting_120,,121.89
285,1,starship_troopersfirst_to_fight_bundle,destineer,19.95,destineer_publishing_coporation_starship_troopersfirst_to_fight_bundle,,15.08
286,1,handmark_oxford_american_desk_dictionary_and_thesaurus,handmark_inc,,palmspring_software_523_oxford_american_desk_dictionary,palmspring_software,24.2
287,0,i_copy_dvds_2_ultra_edition,,29.9,microsoft_crm_professional_cal_30_product_upgrade_license_pack_user_cal,microsoft_software,9980.0
288,1,printmaster_17_gold_by_encore_software,encore_software,30.66,encore_software_10478_encore_printmaster_v_170_gold_complete_product_creativity_application_1_user_s_complete_product_standard_pc,,17.97
289,1,wheel_of_fortune_deluxe,encore,19.99,encore_software_14130_wheel_of_fortune_deluxe_win_98_me_2000_xp_vista,,18.97
290,0,abacus_software_s461_train_sim_modeller_for_pc,abacus_software,32.99,ik_multimedia_groovemaker_le_liveremixing_liveremixing_software_music_production_software,,29.99
291,0,homespun_641604_norman_blake_s_guitar_techniques_dvd_1_songs_instrumentals_and_styles,,22.13,softgrid_cal_for_ts_41_english_mlp_20_user_cal,microsoft,
292,0,sid_meiers_civilization_iii_for_pc,,7.99,web_easy_r_professional_6,,49.99
293,1,microsoft_powerpoint_2004_upgrade_mac,microsoft,109.99,microsoft_powerpoint_mac_2004_version_upgrade,,89.99
294,1,sims_complete,aspyr_media,49.99,aspyr_the_sims_complete_collection,,47.99
295,1,cute_ftp,tri_synergy,39.99,cute_ftp_win_95_98_me_nt_2000_xp,,39.99
296,1,adobe_creative_suite_cs3_master_collection_upgrade_mac,adobe,1399.0,adobe_cs3_master_collection_upsell_from_cs2,,1437.99
297,1,mia_s_math_adventure_just_in_time,kutoka,19.99,kutoka_interactive_61208_mias_math_adventure_just_in_time_win_95_98_me_2000_xpmac_869x_classic_x_v10_1_or_higher,,18.97
298,1,morpheus_photo_animation_suite,smithmicrosoftwareinc,49.99,allume_morpheus_photo_animation_suite,smithmicrosoftwareinc,41.99
299,0,fpxmlc020a01_vortexml_v_2_complete_package_1_user_cd_win,,363.63,final_draft_7syd_field_s_screenwriting_workshop_dvd_bundle,final_draft,249.99
300,0,checkmark_multiledger_60,,299.99,avery_designpro_5_software_for_use_with_all_avery_printable_products_each,,29.07
301,1,adobe_creative_suite_cs3_design_premium_mac,adobe,1799.0,adobe_cs3_design_premium_upsell,,1639.99
302,1,norton_antivirus_mac_100_mac,symantec,69.95,symantec_norton_antivirus_v_10_mac,,64.99
303,0,sonicwall_global_vpn_client_license_01ssc5310,sonic_systems_inc,,punch_home_design_architectura_series_18,punch_software,129.99
304,0,encore_software_13790_super_granny_3_win_98_me_2000_xp_vista,,18.97,intego_contentbarrier_x4_104,,54.99
305,1,adobe_after_effects_cs3,adobe,999.0,adobe_after_effects_cs3_professional_software_for_windows_effects_software,,998.95
306,0,web_easy_r_professional_6,,49.99,encore_software_10538_adventure_workshop_preschool_7_by_the_learning_company,,17.97
307,0,punch_software_25100_punch_master_landscape_and_home_design,punch_software,45.99,910620000_rumba_webtohost_for_as400_v_42_license_1_processor_tier_p30_s,,13275.05
308,0,quicken_2007_basic,intuit,29.95,onone_plugin_suite_3_for_adobe_photoshop,onone_software,399.95
309,0,laplink_software_4371_ringtone_media_studio,,22.97,corel_corporation_dvd_movie_factory_6_plus_retial_english,,74.08
310,0,tony_trischka_bill_keith_homespun_the_advanced_banjo_workshop_banjo_bookcd_package,,43.94,punch_master_landscape_professional_home_design_v_100,punch_software,69.95
311,1,webexpress,ingram_micro,69.99,microvision_development_webexpress,,57.52
312,1,marine_aquarium_sharks,encore_software,9.95,encore_software_10272_marine_aquarium_sharks_win_98_me_2000_xp,,7.69
313,1,microsoft_licenses_sps_extrnlconnnonemplyenglands_c_h3200034,microsoft_licenses,101515.55,microsoft_h3200034_sps_extrnlconnnonemplyengl_s_c_805529073074,,55420.56
314,0,apple_mac_os_x_v10_4_tiger_software_single_user_apple_mac_software,,114.0,topics_entertainment_instant_immersion_hawaiian_audio,,12.05
315,0,micromat_inc_diskstudio,,43.36,4817v09_vmware_infrastructure_enterprise_v_3_product_upgrade_license_2_socket,,4488.17
316,0,e8400294_microsoft_internet_security_and_acceleration_server_license_software_assuran,,1821.09,5325301873_snap_appliance_snap_care_snap_enterprise_data_replicator_technical_support_c,,377.06
317,0,sony_playstation_3_disneys_pirates_of_the_caribbean_3_at_worlds_end,,59.99,quark_xpress_7_no_returns,,714.99
318,1,jumpstart_reading_with_karaoke,knowledge_adventure,29.99,knowledge_adventure_20033_jumpstart_reading_with_karaoke,knowledge_adventure,19.99
319,0,ableton_live_6_audio_production_software_academic,,299.99,mike_garson_yamaha_james_taylor_james_taylor_sweet_baby_james_smart_pianosoft,,14.86
320,0,xtreme_photostory_on_cd_and_dvd_6,magix_entertainment,29.99,make_songwriter_software_music_production_software,,37.95
321,1,adobe_premiere_pro_cs3,adobe,799.0,adobe_premiere_pro_cs3_software_with_encore_cs3_and_onlocation_cs3_windows_only_full_version_for_windows,,723.95
322,0,visual_modeling_with_rational_software_architect_and_uml,,42.56,iris_inc_irispen_express_translator,,142.29
323,1,creating_keepsakes_scrapbook_platinum_v_3_sb_cs_by_riverdeep,encore_software,39.99,encore_software_10610_encore_creating_keepsakes_scrapbook_designer_platinum_complete_product_creativity_application_1_user_complete_product_standard_pc,,33.97
324,0,the_printshop_20,,19.9,ams200_4gb,,383820.94
325,1,marine_aquarium_goldfish_screen_saver_by_encore_software,encore_software,,encore_software_10561_marine_aquarium_goldfish_screen_saver_by,,17.97
326,0,encore_software_12371_encore_middle_school_advantage_2008_trainingwbt_pc,,33.97,specialty_single_window_envelopes_to_match_your_forms_checks,,81.49
327,0,virtual_labs_light,,5.49,aec_software_10101090120000101_aec_fasttrack_schedule_v_90_complete_product_project_managementversion_control_1_user_complete_product_standard_pc,,348.97
328,0,adobe_audition_20_audio_production_software_music_production_software,,348.95,backyard_sports_backyard_basketball_and_backyard_football,humongous_entertainment,19.99
329,0,jumpstart_1st_grade_jc,,9.9,adventure_workshop_preschool1st_grade_8th_edition_win,,18.36
330,1,gmp_data_rescue_license_24300,globalmarketingpartners,349.0,prosoft_engineering_data_rescue_universal_license,globalmarketingpartners,236.34
331,0,sonicwall_gms_1000_upgrade,,63074.12,studio_movieboard_plus_pci_hardware,pinnacle,251.55
332,1,checkmark_multiledger,checkmark_software,399.0,channel_sources_distribution_co_mlw6_0_checkmark_multiledger_for_pcmac,channel_sources_distribution_co,294.58
333,0,wiley_publications_book_photoshop_cs_for_dummies_photoshop_software,,24.95,adobe_photoshop_cs3_mac,adobe,649.0
334,0,backup_exec_netware_open_file_v9_2_eg_full_package_product,veritas,695.0,fogware_publishing_middle_school_life_science_classification_ecology,,6.84
335,0,diskeeper_2007_administrator_win_up_1pk_diskeeper_corporation_121771,,86.33,software_product_line_engineering_a_familybased_software_development_process,,49.95
336,1,instant_immersion_japanese_deluxe_20,topics_entertainment,39.99,instant_immers_japanese_dlx_2,,36.11
337,0,adobe_photoshop_cs3_extended_mac,adobe,999.0,specialty_single_window_envelopes_to_match_your_forms_checks,,81.49
338,0,quarkcopydesk_v_35_version_upgrade_license,,56.77,jumpstart_advanced_2nd_grade_v2_0,knowledge_adventure,19.99
339,1,instant_home_design_30_lb,topics_entertainment,19.99,instant_home_design_30,,15.9
340,1,adobe_creative_suite_cs3_design_standard_upgrade,adobe,399.0,adobe_cs3_design_standard_upgrade_windows,,413.99
341,0,hp_procurve_mobility_manager_v_10_license_and_media,,1537.06,autodesk_206100900009331_acad_mch_06_cg_frm_acad_lt200406_addseat_sub_re,,2900.26
342,1,singleclick_network_now_pro,encore_software,39.99,encore_software_10392_network_now_pro_win_98_me_2000_xp,,34.97
343,0,web_shop_platinum,,36.9,encore_software_11052_hoyle_classic_collection_2006_win_98_me_2000_xp,,18.97
344,1,onone_essentials_for_adobe_photoshop_elements_version_2_full,onone_software,59.95,onone_software_essentials_for_adobe_photoshop_elements_version_2_full,,59.33
345,0,web_radio_recorder,magix_entertainment,,h2201722_microsoft_office_project_server_2007_media_volume_cd_win_english,,23.48
346,0,global_software_publ_na_gsp_greatest_moments_of_our_time,globalsoftwarepublishingnorthamericainc,8.14,aspyr_media_inc_prey,,47.04
347,0,11105972_symantec_backup_exec_11d_for_windows_small_business_server_agent_for_windows_sys,,320.66,microsoft_licenses_project_svr_sa_govt_h2200301,microsoft_licenses,3601.4
348,0,datavideo_ppt100_ppt100_powerpoint_to_dv_vga_to_dv25_video_converter_software_presentation_software,,194.95,freeverse_software_4024_robin_hood_the_legend_of_sheerwood,freeverse_software,28.99
349,0,panda_software_upg_to_gatdef_performa_8200_2k0_1yr_uabpgdpcavo,,95853.0,turbosketch_tm_studio,,89.99
350,0,digital_video_audio_prod_book,sonypicturesdigitalentertainment,27.5,22101258_adobe_acrobat_capture_v_30_license_1_user_20000_pages_win_engli,,268.2
351,1,microsoft_word_2004_mac,microsoft,229.99,microsoft_word_2004,,209.99
352,1,iaudioize_magnetic_time_for_pc_and_mac,sos_aggregation,39.99,sos_aggregation_company_iaudioize_magnetic_time,,31.53
353,0,01ssc7524_sonicwall_email_antivirus_mcafee_and_sonicwall_time_zero_subscription_license,,14568.97,gods_lands_of_infinity_special_edition,strategy_first,29.99
